,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.17199692,0.002927505,-0.30648538,0.0047958717,-0.12121167,0.0012330186,0.07945987,0.00034187266,0.10351119,0.0005464762,0.16465591,0.0011326848,0.21914478,0.00065659656,0.31019408,0.0015863435,0.3957642,0.0022545466,0.34149927,0.002443135,0.0015316859,0.00012721226
1,2018-05-05,0.17306991,0.0034947065,-0.31805554,0.0046688667,-0.113114536,0.0020701909,0.0717113,0.0007250451,0.100189395,0.00073571625,0.15959637,0.0012621328,0.2174474,0.0016176165,0.30848178,0.002939256,0.38715437,0.0023682835,0.32239956,0.0023457506,0.0017658453,5.6443983e-05
2,2018-05-09,,,,,,,,,,,,,,,,,,,,,,
3,2018-05-13,0.16395378,0.0022167768,-0.29722378,0.0030403524,-0.09396527,0.0016824692,0.07169518,0.0007699403,0.1070811,0.00065905694,0.17434318,0.0009690458,0.23115028,0.0014785763,0.32181266,0.0014604154,0.38856313,0.0025275366,0.3182364,0.0021763109,0.0024297698,7.445789e-05
4,2018-05-17,0.17130356,0.0037579455,-0.31386605,0.0045021432,-0.12521769,0.0027771336,0.07555561,0.0050423644,0.10231155,0.0020609247,0.1605246,0.0019616552,0.2174737,0.0025011543,0.30738562,0.0029165102,0.3953772,0.0031353796,0.3309828,0.0019344084,0.0021846273,8.8945686e-05
5,2018-05-21,0.1684625,0.00010884616,-0.3189299,0.0002325944,-0.1310742,0.0002353622,0.075,0.0,0.099599995,8.1648e-05,0.15866666,0.00016996337,0.21866667,0.00016996337,0.30726668,0.00016996825,0.3999667,4.7148278e-05,0.34366664,4.713423e-05,0.0017,0.0
6,2018-05-25,0.1684625,0.00010884616,-0.3189299,0.0002325944,-0.1310742,0.0002353622,0.075,0.0,0.099599995,8.1648e-05,0.15866666,0.00016996337,0.21866667,0.00016996337,0.30726668,0.00016996825,0.3999667,4.7148278e-05,0.34366664,4.713423e-05,0.0017,0.0
7,2018-05-29,0.15499353,0.0015048569,-0.29208615,0.0014582435,-0.113379285,0.0007300649,0.07579562,2.0344e-05,0.10892624,0.0006859925,0.17413765,0.00069374306,0.23253307,0.0009494475,0.31783542,0.0006521733,0.399123,0.000687584,0.32492003,0.00043100404,0.001700001,9.313226e-10
8,2018-06-01,0.15867476,0.0017935152,-0.29619664,0.0022523224,-0.108787484,0.0015126347,0.07845561,0.00018583023,0.11054367,0.0008957211,0.17411923,0.00096751563,0.2328464,0.0012821952,0.320675,0.0012764574,0.39896023,0.00079718704,0.33824837,0.0012037811,0.0020000301,3.0034766e-08
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
10,2018-06-09,,,,,,,,,,,,,,,,,,,,,,
11,2018-06-13,0.16332993,0.0027759906,-0.30544075,0.003922297,-0.1188155,0.0014051979,0.07609685,0.00040974678,0.10392328,0.000658709,0.1657889,0.0010160392,0.22411099,0.0010935621,0.31161112,0.0017313547,0.395643,0.0024028732,0.3357241,0.0028578208,0.0019162135,3.70249e-05
12,2018-06-17,0.14725202,0.004342828,-0.24094607,0.0050614076,-0.04021206,0.0013991917,0.04193733,0.0020696365,0.071279176,0.0022411363,0.1311496,0.00252694,0.15938172,0.0035279458,0.21443623,0.005240019,0.23241813,0.00599148,0.17075977,0.0032679234,0.0013674828,0.00021179521
13,2018-06-21,,,,,,,,,,,,,,,,,,,,,,
14,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
15,2018-06-29,,,,,,,,,,,,,,,,,,,,,,
16,2018-07-01,,,,,,,,,,,,,,,,,,,,,,
17,2018-07-05,0.18916848,0.0027310378,-0.3198241,0.00258351,-0.112571515,0.0020287442,0.050343797,0.0005581325,0.075796545,0.00050551444,0.1294838,0.0010883257,0.17131141,0.001670098,0.2512437,0.002437847,0.31498387,0.0033013723,0.25411287,0.0036700491,0.0029407016,8.081303e-05
18,2018-07-09,0.18916848,0.0027310378,-0.3198241,0.00258351,-0.112571515,0.0020287442,0.050343797,0.0005581325,0.075796545,0.00050551444,0.1294838,0.0010883257,0.17131141,0.001670098,0.2512437,0.002437847,0.31498387,0.0033013723,0.25411287,0.0036700491,0.0029407016,8.081303e-05
19,2018-07-13,,,,,,,,,,,,,,,,,,,,,,
20,2018-07-17,,,,,,,,,,,,,,,,,,,,,,
21,2018-07-21,,,,,,,,,,,,,,,,,,,,,,
22,2018-07-25,,,,,,,,,,,,,,,,,,,,,,
23,2018-07-29,,,,,,,,,,,,,,,,,,,,,,
24,2018-08-01,,,,,,,,,,,,,,,,,,,,,,
25,2018-08-05,,,,,,,,,,,,,,,,,,,,,,
26,2018-08-09,,,,,,,,,,,,,,,,,,,,,,
27,2018-08-13,,,,,,,,,,,,,,,,,,,,,,
28,2018-08-17,,,,,,,,,,,,,,,,,,,,,,
29,2018-08-21,,,,,,,,,,,,,,,,,,,,,,
30,2018-08-25,,,,,,,,,,,,,,,,,,,,,,
31,2018-08-29,,,,,,,,,,,,,,,,,,,,,,
32,2018-09-01,,,,,,,,,,,,,,,,,,,,,,
33,2018-09-05,,,,,,,,,,,,,,,,,,,,,,
34,2018-09-09,,,,,,,,,,,,,,,,,,,,,,
35,2018-09-13,0.43272954,0.12557068,-0.3212538,0.059564147,0.08515986,0.028766053,0.08040604,0.0146169765,0.20789272,0.033252474,0.20381477,0.041875105,0.16287753,0.057021078,0.39058775,0.040026836,0.33145446,0.049558032,0.22787482,0.056415595,0.0048695505,0.00040106598
36,2018-09-17,0.43272954,0.12557068,-0.3212538,0.059564147,0.08515986,0.028766053,0.08040604,0.0146169765,0.20789272,0.033252474,0.20381477,0.041875105,0.16287753,0.057021078,0.39058775,0.040026836,0.33145446,0.049558032,0.22787482,0.056415595,0.0048695505,0.00040106598
37,2018-09-21,,,,,,,,,,,,,,,,,,,,,,
38,2018-09-25,0.52703327,0.024594853,-0.53540254,0.015495136,0.039922744,0.012698216,0.042580497,0.0014096756,0.046904724,0.002649948,0.08354216,0.0043175737,0.08557387,0.00642209,0.27595308,0.0068690153,0.25490856,0.010822392,0.16908537,0.007967928,0.0011576371,6.209599e-05
39,2018-09-29,0.28290185,0.03350598,-0.40713394,0.016741073,-0.114277236,0.021617249,0.051188864,0.002002508,0.059911437,0.0028082659,0.097880445,0.004947812,0.1296585,0.0024246224,0.23301771,0.021362228,0.29232273,0.013398841,0.24005148,0.00352042,0.0014236531,7.251947e-05
40,2018-10-01,0.28290185,0.03350598,-0.40713394,0.016741073,-0.114277236,0.021617249,0.051188864,0.002002508,0.059911437,0.0028082659,0.097880445,0.004947812,0.1296585,0.0024246224,0.23301771,0.021362228,0.29232273,0.013398841,0.24005148,0.00352042,0.0014236531,7.251947e-05
41,2018-10-05,0.22700234,0.009559667,-0.34981894,0.009427024,-0.13742952,0.007261685,0.05287831,0.0036950684,0.06501228,0.0033101095,0.10343573,0.0031928513,0.13528742,0.0042768773,0.21480703,0.007988361,0.2832856,0.011087251,0.24435847,0.01361574,0.0009809892,0.0002495749
42,2018-10-09,0.2539564,0.0071938722,-0.3853576,0.004236111,-0.11204074,0.011941945,0.049654853,0.0033038037,0.062027264,0.0010856906,0.09888177,0.004119444,0.13270944,0.0076099597,0.22293252,0.010297124,0.27953586,0.018552136,0.2299703,0.022662329,0.001563654,6.0134895e-05
