,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.18360157,0.004754711,-0.30065385,0.0045492365,-0.14155309,0.0047656735,0.054303683,0.003271835,0.083018854,0.0016789185,0.13140634,0.0011001966,0.16857514,0.0019921954,0.24440123,0.0024261293,0.3249938,0.0021332845,0.26000562,0.0025327904,0.0015177958,8.0801314e-05
1,2018-05-05,0.18360157,0.004754711,-0.30065385,0.0045492365,-0.14155309,0.0047656735,0.054303683,0.003271835,0.083018854,0.0016789185,0.13140634,0.0011001966,0.16857514,0.0019921954,0.24440123,0.0024261293,0.3249938,0.0021332845,0.26000562,0.0025327904,0.0015177958,8.0801314e-05
2,2018-05-09,0.19743542,0.0086360555,-0.31890157,0.007901724,-0.1702171,0.008224917,0.05997634,0.0011202479,0.079905234,0.001241029,0.124452434,0.0017577106,0.16153586,0.0028946828,0.24102148,0.004533579,0.33987513,0.003751012,0.2761093,0.003939603,0.0015912901,9.746777e-05
3,2018-05-13,0.1639074,0.0035799884,-0.27621534,0.0032780904,-0.11744337,0.0039886255,0.05672347,0.0006314615,0.09276335,0.000937583,0.15065691,0.0010704808,0.1908371,0.001364553,0.2656479,0.001989227,0.3363367,0.0018090004,0.265836,0.0020394064,0.002165028,9.307402e-05
4,2018-05-17,0.17347993,0.004752521,-0.2870337,0.0043640593,-0.14627984,0.004987915,0.05939787,0.0007922066,0.08773458,0.0012447167,0.1374629,0.0012741414,0.174778,0.0019795664,0.24815537,0.0029119577,0.33318695,0.0025751684,0.26778305,0.0027452498,0.002072033,7.205715e-05
5,2018-05-21,0.19008864,0.00677238,-0.31976455,0.0050509195,-0.16500795,0.009270793,0.054113414,0.007757566,0.077759,0.003192218,0.124511145,0.0027044765,0.1644353,0.004985121,0.24158466,0.0056593656,0.3370012,0.0030229082,0.27500835,0.0032426121,0.0015333812,7.6886354e-05
6,2018-05-25,0.19008864,0.00677238,-0.31976455,0.0050509195,-0.16500795,0.009270793,0.054113414,0.007757566,0.077759,0.003192218,0.124511145,0.0027044765,0.1644353,0.004985121,0.24158466,0.0056593656,0.3370012,0.0030229082,0.27500835,0.0032426121,0.0015333812,7.6886354e-05
7,2018-05-29,0.1668654,0.0051639136,-0.28165746,0.0046395166,-0.14002901,0.004506211,0.058413915,0.0016075632,0.089393675,0.0022693619,0.14289962,0.0027766183,0.18204243,0.003718045,0.25495294,0.004262211,0.33796862,0.0048694615,0.26465797,0.0038702618,0.0015996025,7.745393e-05
8,2018-06-01,0.16834146,0.0043922705,-0.28378573,0.0040671374,-0.13491066,0.0045337323,0.0587314,0.0013946423,0.08978957,0.0017842887,0.14201947,0.0023957412,0.18120705,0.0028778398,0.2545661,0.0042276997,0.33394194,0.0040228106,0.2707021,0.0032372477,0.001919879,9.634057e-05
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
10,2018-06-09,,,,,,,,,,,,,,,,,,,,,,
11,2018-06-13,0.1835599,0.0067531345,-0.30131906,0.0076787127,-0.15308474,0.0062466604,0.056498807,0.00280619,0.08355614,0.0031387857,0.13321823,0.003472443,0.17115778,0.004196181,0.24811795,0.0057404377,0.3377841,0.0063503496,0.2679776,0.0053666295,0.0020122866,6.343251e-05
12,2018-06-17,0.17364256,0.004576432,-0.26353395,0.0045720455,-0.13516644,0.0050522787,0.06169976,0.0022400673,0.09030564,0.0025939192,0.1478176,0.0036650004,0.17856687,0.004564075,0.25362995,0.007062783,0.33290344,0.008909784,0.26162907,0.007426079,0.0014581477,0.00013481069
13,2018-06-21,,,,,,,,,,,,,,,,,,,,,,
14,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
15,2018-06-29,,,,,,,,,,,,,,,,,,,,,,
16,2018-07-01,,,,,,,,,,,,,,,,,,,,,,
17,2018-07-05,0.19705164,0.009327437,-0.29878372,0.009810234,-0.16145511,0.014597014,0.055441335,0.011553804,0.07782335,0.0045671323,0.123751335,0.004324151,0.1538762,0.008238958,0.2292732,0.009366034,0.31739384,0.0063696876,0.23893039,0.0057241837,0.002698643,9.040346e-05
18,2018-07-09,0.19705164,0.009327437,-0.29878372,0.009810234,-0.16145511,0.014597014,0.055441335,0.011553804,0.07782335,0.0045671323,0.123751335,0.004324151,0.1538762,0.008238958,0.2292732,0.009366034,0.31739384,0.0063696876,0.23893039,0.0057241837,0.002698643,9.040346e-05
19,2018-07-13,,,,,,,,,,,,,,,,,,,,,,
20,2018-07-17,,,,,,,,,,,,,,,,,,,,,,
21,2018-07-21,,,,,,,,,,,,,,,,,,,,,,
22,2018-07-25,,,,,,,,,,,,,,,,,,,,,,
23,2018-07-29,,,,,,,,,,,,,,,,,,,,,,
24,2018-08-01,,,,,,,,,,,,,,,,,,,,,,
25,2018-08-05,,,,,,,,,,,,,,,,,,,,,,
26,2018-08-09,,,,,,,,,,,,,,,,,,,,,,
27,2018-08-13,,,,,,,,,,,,,,,,,,,,,,
28,2018-08-17,,,,,,,,,,,,,,,,,,,,,,
29,2018-08-21,,,,,,,,,,,,,,,,,,,,,,
30,2018-08-25,,,,,,,,,,,,,,,,,,,,,,
31,2018-08-29,0.017034577,0.00049816526,-0.01255158,0.0005897914,0.69073004,0.0005279774,0.8798031,0.0004961108,0.8543579,0.00063352654,0.87539554,0.00082800403,0.8675642,0.00067882903,0.8977501,0.0008453043,0.16417731,0.00035797132,0.1990842,0.00031413068,0.27668104,0.00058019353
32,2018-09-01,0.017034577,0.00049816526,-0.01255158,0.0005897914,0.69073004,0.0005279774,0.8798031,0.0004961108,0.8543579,0.00063352654,0.87539554,0.00082800403,0.8675642,0.00067882903,0.8977501,0.0008453043,0.16417731,0.00035797132,0.1990842,0.00031413068,0.27668104,0.00058019353
33,2018-09-05,,,,,,,,,,,,,,,,,,,,,,
34,2018-09-09,,,,,,,,,,,,,,,,,,,,,,
35,2018-09-13,0.69881314,0.018216137,-0.6361177,0.01608631,0.20145291,0.019399358,0.01990854,0.0024553968,0.030589815,0.0042670546,0.06913834,0.008711133,0.055234946,0.008188015,0.31117666,0.037679765,0.20768434,0.03101462,0.106483504,0.018267954,0.0012485991,8.458959e-05
36,2018-09-17,0.69881314,0.018216137,-0.6361177,0.01608631,0.20145291,0.019399358,0.01990854,0.0024553968,0.030589815,0.0042670546,0.06913834,0.008711133,0.055234946,0.008188015,0.31117666,0.037679765,0.20768434,0.03101462,0.106483504,0.018267954,0.0012485991,8.458959e-05
37,2018-09-21,,,,,,,,,,,,,,,,,,,,,,
38,2018-09-25,0.5060969,0.06314501,-0.51772237,0.040329196,-0.008412586,0.04473779,0.037622806,0.002661481,0.047599427,0.005576502,0.07959903,0.006216573,0.0823139,0.01125235,0.25076896,0.010970801,0.25514424,0.013501897,0.1645933,0.01803939,0.0011369224,7.128916e-05
39,2018-09-29,0.44693142,0.061752364,-0.49738556,0.04035201,-0.03829542,0.036322672,0.038984638,0.003673538,0.05223083,0.006456058,0.08555491,0.007857721,0.09768592,0.013340085,0.2546432,0.0073319147,0.27521384,0.014331003,0.18192331,0.017599616,0.0013061408,9.325204e-05
40,2018-10-01,0.44693142,0.061752364,-0.49738556,0.04035201,-0.03829542,0.036322672,0.038984638,0.003673538,0.05223083,0.006456058,0.08555491,0.007857721,0.09768592,0.013340085,0.2546432,0.0073319147,0.27521384,0.014331003,0.18192331,0.017599616,0.0013061408,9.325204e-05
41,2018-10-05,0.3653582,0.03560321,-0.4328651,0.025009066,-0.063435584,0.03117147,0.046277814,0.0033249988,0.062098812,0.0037958114,0.10114978,0.0045615966,0.11886168,0.0076999925,0.25594398,0.014705804,0.2907682,0.018928863,0.20794903,0.014692594,0.0011351086,0.00015477838
42,2018-10-09,0.37484998,0.029605025,-0.4641036,0.020567752,-0.07126245,0.025302174,0.040395733,0.0022514663,0.055671085,0.0029818949,0.090310894,0.0038944683,0.11225141,0.0066037755,0.24711607,0.014763096,0.2849737,0.015725207,0.19947009,0.0121680675,0.0016622796,0.00012447813
43,2018-10-13,0.30143288,0.0428015,-0.39990908,0.031622894,-0.11900962,0.034794107,0.03887852,0.0028928115,0.05411757,0.0022153307,0.08591702,0.0021030013,0.107609615,0.0042395783,0.20101519,0.013103298,0.2549151,0.0041303993,0.18936428,0.0088217,0.0010214061,0.00011364462
44,2018-10-17,0.30143288,0.0428015,-0.39990908,0.031622894,-0.11900962,0.034794107,0.03887852,0.0028928115,0.05411757,0.0022153307,0.08591702,0.0021030013,0.107609615,0.0042395783,0.20101519,0.013103298,0.2549151,0.0041303993,0.18936428,0.0088217,0.0010214061,0.00011364462
45,2018-10-21,0.28697222,0.036812797,-0.39290318,0.027122747,-0.1278348,0.029956516,0.04211354,0.0026323677,0.055605512,0.0035604832,0.0857475,0.005865876,0.10909889,0.008909409,0.19682518,0.012501202,0.25472775,0.01815372,0.19230376,0.022159016,0.001372424,0.00011320058
46,2018-10-25,0.26426736,0.038744412,-0.3474185,0.03173717,-0.10256706,0.037326053,0.04468544,0.005561581,0.06301936,0.0048671695,0.10195824,0.0060834335,0.12252775,0.0076804804,0.21135527,0.021039903,0.2590506,0.017065527,0.19671473,0.019825486,0.0014668629,0.0001955012
47,2018-10-29,,,,,,,,,,,,,,,,,,,,,,
48,2018-11-01,,,,,,,,,,,,,,,,,,,,,,
49,2018-11-05,,,,,,,,,,,,,,,,,,,,,,
50,2018-11-09,0.2728403,0.022806581,-0.38959253,0.022087077,-0.15479912,0.024068078,0.03679593,0.0063166833,0.05022633,0.0047513284,0.07876804,0.004634831,0.10245451,0.0060316166,0.17959026,0.013605703,0.24499656,0.011208244,0.19059423,0.008423908,0.0012524731,0.00010699815
51,2018-11-13,0.2734104,0.02173284,-0.37254074,0.018515818,-0.14108047,0.023805177,0.038829442,0.005507886,0.05278358,0.00408213,0.08299381,0.0044707516,0.10360651,0.0058611706,0.18190312,0.014460493,0.24125066,0.011782114,0.18780719,0.008656631,0.0011162595,9.457349e-05
52,2018-11-17,,,,,,,,,,,,,,,,,,,,,,
53,2018-11-21,,,,,,,,,,,,,,,,,,,,,,
54,2018-11-25,0.31405452,0.030869452,-0.40148813,0.023304239,-0.111744136,0.031375878,0.035559215,0.002347012,0.05110641,0.0020706244,0.082487434,0.002624312,0.100824945,0.003571904,0.19362824,0.013383219,0.24192996,0.0068790414,0.18546309,0.0073306104,0.002714863,0.00017844552
55,2018-11-29,0.37984344,0.042828158,-0.44595674,0.030742519,-0.051675357,0.042999092,0.033672623,0.0028038966,0.04743056,0.0023929323,0.07770925,0.0022533908,0.09112755,0.0040431325,0.20364091,0.016949369,0.22524264,0.00638082,0.16539314,0.00880454,0.0015891442,9.3028175e-05
56,2019-05-01,0.21808304,0.018417912,-0.33476466,0.013820835,-0.16879384,0.015354013,0.054257132,0.002906255,0.070678204,0.0033426618,0.110350646,0.004969293,0.1421785,0.007436039,0.22148408,0.010674421,0.31126407,0.009627144,0.24981491,0.008574414,0.0018036377,9.246419e-05
57,2019-05-05,0.21808304,0.018417912,-0.33476466,0.013820835,-0.16879384,0.015354013,0.054257132,0.002906255,0.070678204,0.0033426618,0.110350646,0.004969293,0.1421785,0.007436039,0.22148408,0.010674421,0.31126407,0.009627144,0.24981491,0.008574414,0.0018036377,9.246419e-05
58,2019-05-09,0.22406137,0.025191715,-0.3406784,0.017027231,-0.15731312,0.018216379,0.057309147,0.0021501998,0.07290458,0.0037617527,0.11527084,0.005338865,0.14865069,0.008400045,0.23446614,0.011093033,0.32178867,0.007932159,0.25246286,0.007710671,0.00143603,9.201229e-05
59,2019-05-13,0.20414762,0.019619288,-0.31757537,0.013487076,-0.13686422,0.0131667005,0.05271522,0.005312643,0.0769023,0.0043073213,0.12536076,0.00494055,0.16000035,0.007073878,0.24204281,0.008416568,0.31872472,0.007715338,0.24857177,0.0071198377,0.0014830186,9.331095e-05
60,2019-05-17,0.20703475,0.022750145,-0.29817685,0.016208583,-0.1334638,0.017299064,0.054446384,0.0027694309,0.07844387,0.0037324082,0.12747085,0.0053716283,0.15496932,0.008144402,0.23583815,0.010018272,0.30840623,0.01034951,0.24280825,0.009712176,0.0014568802,0.00014720972
61,2019-05-21,0.20703475,0.022750145,-0.29817685,0.016208583,-0.1334638,0.017299064,0.054446384,0.0027694309,0.07844387,0.0037324082,0.12747085,0.0053716283,0.15496932,0.008144402,0.23583815,0.010018272,0.30840623,0.01034951,0.24280825,0.009712176,0.0014568802,0.00014720972
62,2019-05-25,0.18270466,0.018324021,-0.3096125,0.02168963,-0.11466292,0.015043341,0.012224385,0.009216729,0.025134884,0.013820546,0.048851497,0.019239943,0.0636847,0.023955287,0.092188716,0.03522951,0.11666958,0.046722934,0.086343676,0.03489638,0.0014824586,8.761486e-05
63,2019-05-29,,,,,,,,,,,,,,,,,,,,,,
64,2019-06-01,0.19124205,0.019720288,-0.30086645,0.013936799,-0.12816294,0.012646092,0.056668848,0.0032139802,0.08396036,0.0035115296,0.1352277,0.0043206722,0.17086485,0.0066167396,0.2516124,0.0066275997,0.32557324,0.007587782,0.26002255,0.0073619173,0.0014420486,0.00010902952
65,2019-06-05,0.20338418,0.028503897,-0.294158,0.020947907,-0.12898052,0.020231334,0.05422891,0.0032668675,0.07933829,0.004234927,0.1303609,0.0054981015,0.15829575,0.0083793765,0.2390821,0.009728505,0.3098226,0.009943842,0.24495095,0.0095271,0.0012922217,0.00013944728
