,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.21786188,0.036356762,-0.32899332,0.026638087,-0.08728613,0.023686845,0.06797192,0.006602429,0.094095446,0.008090767,0.15359657,0.010437866,0.19553807,0.015638877,0.30391198,0.012140153,0.36228997,0.01898468,0.2927427,0.02171202,0.0016779082,0.00019010516
1,2018-05-05,0.21341147,0.032022834,-0.3393126,0.02303164,-0.08712487,0.020439625,0.062354133,0.0035356954,0.092331685,0.006192557,0.14834268,0.007838261,0.19507673,0.012645788,0.3005268,0.007736557,0.35805202,0.013428958,0.28203595,0.01675649,0.001723665,7.513352e-05
2,2018-05-09,0.24693455,0.055895474,-0.37329063,0.038367778,-0.094773486,0.03163024,0.06588575,0.0040025827,0.08942395,0.008377047,0.14414771,0.011022967,0.19119067,0.019400528,0.31559205,0.0112410495,0.38193828,0.017891802,0.30373922,0.022413742,0.0017376831,9.811359e-05
3,2018-05-13,0.19582617,0.027987976,-0.31481385,0.020172702,-0.075123824,0.019996878,0.0632976,0.0020518713,0.10108416,0.004779805,0.16569375,0.0052100783,0.21391565,0.00934687,0.31798995,0.007650648,0.36966285,0.008780731,0.2884404,0.012418156,0.0021936332,8.239695e-05
4,2018-05-17,0.22110455,0.044744466,-0.3431753,0.031736195,-0.09120689,0.030303841,0.062280543,0.004706653,0.09285244,0.0065881587,0.14956312,0.00760664,0.19531971,0.013746687,0.305916,0.010774396,0.36738726,0.013034015,0.28964695,0.017417325,0.00214631,6.6848836e-05
5,2018-05-21,0.24054855,0.070889354,-0.37163374,0.048764016,-0.095692545,0.043709677,0.06345995,0.0039321478,0.08846878,0.008439537,0.14281745,0.011920099,0.19140664,0.021686716,0.31183258,0.015953582,0.3779249,0.018635869,0.3027982,0.024513729,0.0015891144,0.00011438919
6,2018-05-25,0.24054855,0.070889354,-0.37163374,0.048764016,-0.095692545,0.043709677,0.06345995,0.0039321478,0.08846878,0.008439537,0.14281745,0.011920099,0.19140664,0.021686716,0.31183258,0.015953582,0.3779249,0.018635869,0.3027982,0.024513729,0.0015891144,0.00011438919
7,2018-05-29,0.21112388,0.038465165,-0.33252984,0.028464476,-0.082638554,0.02556563,0.065457985,0.002502102,0.09855135,0.0062345304,0.16020721,0.0076426277,0.20849538,0.01287192,0.31986672,0.010524044,0.3775017,0.011374314,0.29026142,0.01335194,0.001671553,6.649718e-05
8,2018-06-01,0.20625976,0.040838532,-0.32874253,0.029873904,-0.08877782,0.025889356,0.06976863,0.0029096652,0.10126495,0.0069547934,0.16142692,0.00835328,0.21045108,0.013965375,0.3195663,0.011617665,0.38179815,0.011557878,0.3085037,0.015189797,0.001937364,7.190567e-05
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
