,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.1591555,0.01248486,-0.27182207,0.009530003,-0.13003722,0.00838407,0.081851155,0.002615694,0.10687479,0.0028891768,0.17025714,0.0045905886,0.21574377,0.006938157,0.29731193,0.004742573,0.38625142,0.008764325,0.3300149,0.010422918,0.001578794,0.000121301535
1,2018-05-05,0.16359729,0.007704621,-0.2882593,0.006703149,-0.1361994,0.0032126459,0.07632084,0.0024690293,0.10402693,0.0025707486,0.16245136,0.0035962258,0.21136357,0.005190729,0.2939962,0.0038524056,0.38672614,0.0064392188,0.32341108,0.0070671416,0.0018546396,7.156987e-05
2,2018-05-09,0.19555221,0.0076039685,-0.31776005,0.0066107097,-0.14423211,0.0042100074,0.07951474,0.0007090152,0.09726608,0.0020444978,0.15240775,0.003319638,0.19808088,0.004344987,0.2943331,0.002889759,0.3935526,0.00409244,0.33013585,0.0050597037,0.0018824632,5.344397e-05
3,2018-05-13,0.1494244,0.0058979043,-0.26934233,0.0043033054,-0.117380865,0.0033917197,0.07477266,0.0022197922,0.10991496,0.0020418274,0.17658274,0.0029601345,0.22701609,0.004202793,0.3067527,0.0032540143,0.3883327,0.005130078,0.31775627,0.0057559893,0.0023318075,7.1849754e-05
4,2018-05-17,0.15757711,0.007659916,-0.2780319,0.006521995,-0.14320065,0.0037512542,0.07839483,0.0019987936,0.106305994,0.0021860856,0.16631044,0.0032982691,0.21426228,0.0046832077,0.29435784,0.0026256212,0.39278397,0.00540028,0.32868448,0.006325173,0.0022171459,5.5493496e-05
5,2018-05-21,0.1872333,0.0069165328,-0.3174512,0.0058658975,-0.15272358,0.00311247,0.077023536,0.00072369585,0.09633911,0.0009661457,0.1508991,0.0017687625,0.19940302,0.0026957337,0.29126075,0.0021313315,0.3962592,0.00225754,0.33437005,0.0032890302,0.0017385068,4.8665373e-05
6,2018-05-25,0.1872333,0.0069165328,-0.3174512,0.0058658975,-0.15272358,0.00311247,0.077023536,0.00072369585,0.09633911,0.0009661457,0.1508991,0.0017687625,0.19940302,0.0026957337,0.29126075,0.0021313315,0.3962592,0.00225754,0.33437005,0.0032890302,0.0017385068,4.8665373e-05
7,2018-05-29,0.16342086,0.007700776,-0.28058758,0.00532635,-0.13197961,0.0028329336,0.079589404,0.0010313134,0.107119426,0.0025781156,0.17013797,0.0029599736,0.21779071,0.0047336565,0.3028227,0.0021945955,0.39491418,0.0034189096,0.31911218,0.003528846,0.0017392383,4.8821625e-05
8,2018-06-01,0.16070037,0.005538621,-0.27995402,0.005149451,-0.13081789,0.003002578,0.08063911,0.0009615004,0.10842429,0.0018188065,0.17101093,0.0023496049,0.2198175,0.003070141,0.30397242,0.0019684862,0.3954758,0.0028509402,0.33061644,0.0035030304,0.002040898,5.163546e-05
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
10,2018-06-09,,,,,,,,,,,,,,,,,,,,,,
11,2018-06-13,,,,,,,,,,,,,,,,,,,,,,
12,2018-06-17,,,,,,,,,,,,,,,,,,,,,,
13,2018-06-21,,,,,,,,,,,,,,,,,,,,,,
14,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
15,2018-06-29,,,,,,,,,,,,,,,,,,,,,,
16,2018-07-01,,,,,,,,,,,,,,,,,,,,,,
17,2018-07-05,0.18486555,0.010214825,-0.2992654,0.0074853455,-0.13420403,0.0059327795,0.06370044,0.0037303455,0.091693364,0.0025767067,0.15001267,0.0042586136,0.19138017,0.00641969,0.2781374,0.0070854966,0.36430648,0.007163712,0.2878547,0.0064809723,0.0028144547,9.395168e-05
18,2018-07-09,0.18486555,0.010214825,-0.2992654,0.0074853455,-0.13420403,0.0059327795,0.06370044,0.0037303455,0.091693364,0.0025767067,0.15001267,0.0042586136,0.19138017,0.00641969,0.2781374,0.0070854966,0.36430648,0.007163712,0.2878547,0.0064809723,0.0028144547,9.395168e-05
19,2018-07-13,,,,,,,,,,,,,,,,,,,,,,
20,2018-07-17,,,,,,,,,,,,,,,,,,,,,,
21,2018-07-21,,,,,,,,,,,,,,,,,,,,,,
22,2018-07-25,,,,,,,,,,,,,,,,,,,,,,
23,2018-07-29,,,,,,,,,,,,,,,,,,,,,,
24,2018-08-01,,,,,,,,,,,,,,,,,,,,,,
25,2018-08-05,,,,,,,,,,,,,,,,,,,,,,
26,2018-08-09,,,,,,,,,,,,,,,,,,,,,,
27,2018-08-13,,,,,,,,,,,,,,,,,,,,,,
28,2018-08-17,,,,,,,,,,,,,,,,,,,,,,
29,2018-08-21,,,,,,,,,,,,,,,,,,,,,,
