,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.18483745,0.008097995,-0.28131187,0.0071586943,-0.12831903,0.007722822,0.07797588,0.0017816181,0.10367237,0.002307189,0.1525026,0.0028486878,0.18707758,0.0043109804,0.27188355,0.004651293,0.35195518,0.006898042,0.2949,0.007240325,0.0016269326,8.727962e-05
1,2018-05-05,0.18986554,0.0046344185,-0.29990312,0.004827444,-0.13380419,0.0058891675,0.0702402,0.0016765432,0.0984183,0.0012090154,0.14635384,0.0012901081,0.18502915,0.001959236,0.2717585,0.0021694272,0.35573217,0.0040029534,0.29685986,0.005884805,0.0018456585,0.000114420676
2,2018-05-09,0.19126698,0.008161268,-0.30322474,0.0076133893,-0.15191932,0.007711936,0.08386418,0.0014908598,0.10519262,0.0025105053,0.14997037,0.002401184,0.19042811,0.003365055,0.28049344,0.0037317174,0.38099813,0.00558164,0.32231516,0.008093056,0.0017882872,6.812288e-05
3,2018-05-13,0.17030567,0.004887458,-0.27379116,0.0039332756,-0.1145814,0.005640524,0.07549155,0.0008188338,0.10920315,0.0012644731,0.16449955,0.0011919239,0.20455688,0.001920247,0.28853965,0.002663241,0.36324266,0.0030726502,0.29603273,0.0045277397,0.0021491065,5.0834245e-05
4,2018-05-17,0.17853111,0.0062012007,-0.2880071,0.00567228,-0.14218187,0.0059603676,0.07427002,0.0012512167,0.103345774,0.0016307074,0.15319134,0.0017635295,0.19316468,0.0024435157,0.27712566,0.0028430214,0.3690083,0.004241686,0.30676928,0.005864392,0.0021517642,0.00010993448
5,2018-05-21,0.18823382,0.008796654,-0.30446324,0.007784594,-0.15674819,0.00898504,0.08202825,0.0009332429,0.10292329,0.0021648088,0.14711969,0.002142274,0.18851168,0.0035224587,0.27593303,0.00424314,0.37850952,0.0050394847,0.32145795,0.0073127723,0.0015519767,5.7960304e-05
6,2018-05-25,0.18823382,0.008796654,-0.30446324,0.007784594,-0.15674819,0.00898504,0.08202825,0.0009332429,0.10292329,0.0021648088,0.14711969,0.002142274,0.18851168,0.0035224587,0.27593303,0.00424314,0.37850952,0.0050394847,0.32145795,0.0073127723,0.0015519767,5.7960304e-05
7,2018-05-29,0.16906987,0.007032651,-0.27688238,0.0071946857,-0.13275065,0.0062767966,0.08127367,0.0011076743,0.11152689,0.0019826135,0.16486204,0.0023347691,0.20691629,0.002862842,0.29110703,0.0035167986,0.38023344,0.0039183707,0.30792782,0.005091889,0.0018840006,6.811326e-05
8,2018-06-01,0.17090859,0.0055351187,-0.27954262,0.0050696563,-0.1305539,0.005582903,0.080559194,0.00058060564,0.109757416,0.0020430936,0.16032733,0.0017420147,0.20162532,0.0027130314,0.2847514,0.0031149033,0.3702679,0.003455343,0.30819437,0.0057008173,0.00194291,0.000110675384
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
10,2018-06-09,,,,,,,,,,,,,,,,,,,,,,
11,2018-06-13,0.18110485,0.0029954766,-0.29140016,0.005309723,-0.1533017,0.012002275,0.07710731,0.0035899251,0.10070014,0.0026440755,0.14549634,0.007369355,0.18390948,0.010510626,0.26530656,0.016023634,0.36099303,0.013549758,0.299216,0.010234354,0.0021530667,4.9868624e-05
12,2018-06-17,0.17179914,0.004414978,-0.25728455,0.006382301,-0.13257313,0.007363069,0.078208305,0.0022111908,0.1066102,0.0034657875,0.1590544,0.006412902,0.1903298,0.008428336,0.26940098,0.014042781,0.35157368,0.014307064,0.28543565,0.00981703,0.0014421057,0.00014504475
13,2018-06-21,,,,,,,,,,,,,,,,,,,,,,
14,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
15,2018-06-29,,,,,,,,,,,,,,,,,,,,,,
16,2018-07-01,,,,,,,,,,,,,,,,,,,,,,
17,2018-07-05,0.19975825,0.0060771783,-0.2906892,0.006034479,-0.17182073,0.008502811,0.066738285,0.004099039,0.08474408,0.0024919687,0.12380151,0.0041011213,0.15027651,0.0055980096,0.22535421,0.009496806,0.31870568,0.009081259,0.25274113,0.00718098,0.0032522867,4.9931667e-05
18,2018-07-09,0.19975825,0.0060771783,-0.2906892,0.006034479,-0.17182073,0.008502811,0.066738285,0.004099039,0.08474408,0.0024919687,0.12380151,0.0041011213,0.15027651,0.0055980096,0.22535421,0.009496806,0.31870568,0.009081259,0.25274113,0.00718098,0.0032522867,4.9931667e-05
19,2018-07-13,,,,,,,,,,,,,,,,,,,,,,
20,2018-07-17,,,,,,,,,,,,,,,,,,,,,,
21,2018-07-21,,,,,,,,,,,,,,,,,,,,,,
22,2018-07-25,,,,,,,,,,,,,,,,,,,,,,
23,2018-07-29,,,,,,,,,,,,,,,,,,,,,,
24,2018-08-01,,,,,,,,,,,,,,,,,,,,,,
25,2018-08-05,,,,,,,,,,,,,,,,,,,,,,
26,2018-08-09,,,,,,,,,,,,,,,,,,,,,,
27,2018-08-13,,,,,,,,,,,,,,,,,,,,,,
28,2018-08-17,,,,,,,,,,,,,,,,,,,,,,
29,2018-08-21,,,,,,,,,,,,,,,,,,,,,,
30,2018-08-25,,,,,,,,,,,,,,,,,,,,,,
31,2018-08-29,,,,,,,,,,,,,,,,,,,,,,
32,2018-09-01,,,,,,,,,,,,,,,,,,,,,,
33,2018-09-05,,,,,,,,,,,,,,,,,,,,,,
34,2018-09-09,,,,,,,,,,,,,,,,,,,,,,
35,2018-09-13,0.21538706,0.029028917,-0.1762679,0.030218128,0.012626794,0.0029522958,0.18815663,0.026679968,0.256133,0.022153527,0.27235138,0.020410374,0.25119558,0.020599175,0.3882272,0.0154019315,0.37851876,0.014291526,0.27146187,0.018366009,0.0054464145,0.00031380833
36,2018-09-17,0.21538706,0.029028917,-0.1762679,0.030218128,0.012626794,0.0029522958,0.18815663,0.026679968,0.256133,0.022153527,0.27235138,0.020410374,0.25119558,0.020599175,0.3882272,0.0154019315,0.37851876,0.014291526,0.27146187,0.018366009,0.0054464145,0.00031380833
37,2018-09-21,,,,,,,,,,,,,,,,,,,,,,
38,2018-09-25,0.5303999,0.042204276,-0.51731676,0.031606585,0.03480104,0.034378953,0.039463073,0.0015043287,0.044642966,0.0031666532,0.07784137,0.00401691,0.07509173,0.0059657106,0.24504702,0.010051387,0.22845083,0.0067638727,0.14029188,0.008558775,0.0011728567,4.455563e-05
39,2018-09-29,0.50473297,0.038982518,-0.5098402,0.03252626,0.015355186,0.032661367,0.045057334,0.0029376585,0.05088232,0.0053123855,0.08468982,0.00714729,0.0859198,0.008637154,0.2605603,0.0068467753,0.25297287,0.014070277,0.16227922,0.015515346,0.0013421833,5.382021e-05
40,2018-10-01,0.50473297,0.038982518,-0.5098402,0.03252626,0.015355186,0.032661367,0.045057334,0.0029376585,0.05088232,0.0053123855,0.08468982,0.00714729,0.0859198,0.008637154,0.2605603,0.0068467753,0.25297287,0.014070277,0.16227922,0.015515346,0.0013421833,5.382021e-05
41,2018-10-05,0.37664026,0.10218822,-0.42232168,0.07776755,-0.04450427,0.08203859,0.051054798,0.008159183,0.064164236,0.010482011,0.096284494,0.011042547,0.10772945,0.017518314,0.2381218,0.019569611,0.26061922,0.023349421,0.1965256,0.033670444,0.001273663,0.00016401545
42,2018-10-09,0.34946522,0.07256039,-0.4273707,0.05144853,-0.0694921,0.058248784,0.051562186,0.0011167349,0.062460236,0.005776531,0.09384303,0.007611801,0.113041826,0.013420377,0.23426417,0.012103636,0.2697188,0.019374428,0.19857614,0.028590083,0.0016419435,4.928017e-05
43,2018-10-13,0.30018115,0.051397458,-0.4005659,0.046266645,-0.097338736,0.04048076,0.060803212,0.0031725315,0.07472685,0.001676158,0.110004,0.001911494,0.13841406,0.002660484,0.25894544,0.026327915,0.31334627,0.0077053304,0.23783872,0.010510582,0.001256993,0.000108884255
44,2018-10-17,0.30018115,0.051397458,-0.4005659,0.046266645,-0.097338736,0.04048076,0.060803212,0.0031725315,0.07472685,0.001676158,0.110004,0.001911494,0.13841406,0.002660484,0.25894544,0.026327915,0.31334627,0.0077053304,0.23783872,0.010510582,0.001256993,0.000108884255
45,2018-10-21,0.26826498,0.031840526,-0.38767332,0.040151604,-0.10845704,0.036155753,0.064152606,0.005468574,0.07793155,0.0036406743,0.111549355,0.00330619,0.14623173,0.009197083,0.25486332,0.030486092,0.31520858,0.01620277,0.24724138,0.006599831,0.0016013031,6.256837e-05
46,2018-10-25,0.22080278,0.022843739,-0.30219668,0.025173878,-0.07069685,0.019601496,0.06812692,0.0033050734,0.09095825,0.0031931826,0.13706185,0.0021803337,0.16331594,0.0038088288,0.25628403,0.01462232,0.29494345,0.008748575,0.23956016,0.0058208196,0.012485945,0.0010446702
47,2018-10-29,,,,,,,,,,,,,,,,,,,,,,
48,2018-11-01,,,,,,,,,,,,,,,,,,,,,,
49,2018-11-05,0.21712214,0.015752753,-0.31142637,0.016054,-0.14220975,0.014312868,0.06093344,0.007139285,0.07290204,0.0037698476,0.104024045,0.003014943,0.12749474,0.005059122,0.19820578,0.007147753,0.26415518,0.014224825,0.2217841,0.017386718,0.0013580257,4.9410588e-05
50,2018-11-09,0.24650827,0.024628926,-0.35537547,0.020007713,-0.13375,0.019028604,0.05332752,0.002014241,0.063067585,0.004366029,0.0914592,0.009752436,0.11635708,0.013295085,0.19275758,0.024359921,0.2520457,0.029009746,0.20109776,0.03273762,0.0011458604,4.9961825e-05
51,2018-11-13,0.26706713,0.024128826,-0.3642221,0.017096158,-0.11888211,0.017314494,0.05334419,0.0033276826,0.06564165,0.0026131559,0.099542476,0.0039368942,0.12363014,0.0066214935,0.2136418,0.008368803,0.27136973,0.011793563,0.21619146,0.016318666,0.0011923233,8.332112e-05
52,2018-11-17,0.3072806,0.017179033,-0.3903803,0.013869601,-0.088986896,0.017646668,0.051700637,0.002072503,0.06523223,0.0022195359,0.098996766,0.0025142983,0.11963227,0.0026751345,0.22593342,0.008928145,0.269932,0.004693422,0.21250032,0.006290471,0.0014944604,7.008019e-05
53,2018-11-21,0.3072806,0.017179033,-0.3903803,0.013869601,-0.088986896,0.017646668,0.051700637,0.002072503,0.06523223,0.0022195359,0.098996766,0.0025142983,0.11963227,0.0026751345,0.22593342,0.008928145,0.269932,0.004693422,0.21250032,0.006290471,0.0014944604,7.008019e-05
54,2018-11-25,0.39032507,0.028016463,-0.43953016,0.014408892,-0.020988118,0.02440231,0.045359254,0.0013959747,0.05235489,0.0039619263,0.08441629,0.0077205994,0.094944015,0.0077558067,0.21697006,0.020710545,0.22586079,0.016450278,0.16289759,0.017207446,0.0013159991,5.949459e-05
55,2018-11-29,0.4945976,0.045324214,-0.5011232,0.022591265,0.07209959,0.042140253,0.041879177,0.0011580385,0.048324574,0.0025607648,0.08192028,0.0050598215,0.08325452,0.007032937,0.247675,0.02627881,0.21353292,0.014093236,0.13915277,0.014027344,0.0015470011,4.9911123e-05
56,2019-05-01,0.17748642,0.011147561,-0.29496843,0.006849408,-0.12808652,0.004022836,0.07522792,0.00057407195,0.10511763,0.0034212256,0.1561575,0.004380197,0.20038694,0.006805557,0.28677157,0.0053792344,0.3709873,0.0049223844,0.30539733,0.0040867794,0.0019467109,4.991639e-05
57,2019-05-05,0.17748642,0.011147561,-0.29496843,0.006849408,-0.12808652,0.004022836,0.07522792,0.00057407195,0.10511763,0.0034212256,0.1561575,0.004380197,0.20038694,0.006805557,0.28677157,0.0053792344,0.3709873,0.0049223844,0.30539733,0.0040867794,0.0019467109,4.991639e-05
58,2019-05-09,0.16979106,0.013403769,-0.28838533,0.008867296,-0.12065156,0.006151335,0.08552215,0.00084139616,0.11568555,0.004506625,0.16928886,0.0050897356,0.2175747,0.008016203,0.30645457,0.0065974807,0.39048833,0.004857599,0.3174255,0.004241477,0.0015407682,4.9138405e-05
59,2019-05-13,0.17966387,0.010106094,-0.29169357,0.0068398463,-0.11816869,0.003058648,0.07811955,0.0010913562,0.10838063,0.0034412765,0.16023056,0.0037348403,0.20323113,0.0062169866,0.29215425,0.004226973,0.3704374,0.004306575,0.2955073,0.0035631761,0.001500411,7.15841e-05
