,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.19222954,0.007594065,-0.3219327,0.004269561,-0.12715104,0.005550158,0.053619273,0.0006567108,0.080097444,0.0012459045,0.12967265,0.0017612614,0.17129943,0.003469878,0.25280404,0.0029564025,0.32645285,0.004231391,0.26099452,0.0039057247,0.0015668124,0.00014826945
1,2018-05-05,0.19222954,0.007594065,-0.3219327,0.004269561,-0.12715104,0.005550158,0.053619273,0.0006567108,0.080097444,0.0012459045,0.12967265,0.0017612614,0.17129943,0.003469878,0.25280404,0.0029564025,0.32645285,0.004231391,0.26099452,0.0039057247,0.0015668124,0.00014826945
2,2018-05-09,0.20994373,0.013681625,-0.35152736,0.008616974,-0.14892069,0.009147576,0.053896084,0.0008690963,0.07273221,0.0020551262,0.11993599,0.0030086401,0.1632701,0.005942245,0.24993624,0.004683854,0.3374296,0.0071608652,0.27227268,0.0067375023,0.0017314841,0.00011187695
3,2018-05-13,0.1716733,0.005399737,-0.2956799,0.0035622225,-0.10869239,0.0044423672,0.053589705,0.00058884925,0.08781368,0.001040149,0.14779182,0.0015160865,0.19222848,0.002845768,0.271888,0.0026162602,0.33819944,0.0033361288,0.26607606,0.0030533066,0.0021984356,5.90583e-05
4,2018-05-17,0.1860897,0.009908033,-0.3143834,0.006522973,-0.13355066,0.006840536,0.056210034,0.0010327119,0.08221945,0.0018918532,0.13262539,0.0024067333,0.17449634,0.004371178,0.2542356,0.0029707646,0.33263522,0.0054830154,0.26635662,0.0051988717,0.0020045838,7.4248324e-05
5,2018-05-21,0.20324385,0.0124129355,-0.34807372,0.006010148,-0.15004854,0.005138409,0.046251807,0.0073519843,0.070123345,0.0017014026,0.119801484,0.0032777032,0.16412371,0.0070751435,0.24770115,0.005214993,0.33513322,0.0058445986,0.27324212,0.0060387985,0.0015871954,3.5240966e-05
6,2018-05-25,0.20324385,0.0124129355,-0.34807372,0.006010148,-0.15004854,0.005138409,0.046251807,0.0073519843,0.070123345,0.0017014026,0.119801484,0.0032777032,0.16412371,0.0070751435,0.24770115,0.005214993,0.33513322,0.0058445986,0.27324212,0.0060387985,0.0015871954,3.5240966e-05
7,2018-05-29,0.17957708,0.009141203,-0.3068322,0.0060335007,-0.12940383,0.0059408713,0.056462105,0.0006491463,0.08483885,0.0018128749,0.13950205,0.0026775843,0.18295115,0.0045364434,0.26298845,0.0033706997,0.34117314,0.0049492614,0.26621202,0.00467447,0.0015956364,9.367867e-05
8,2018-06-01,0.17803228,0.005778985,-0.3069981,0.0040180935,-0.12593687,0.004198699,0.05628706,0.0005319156,0.08382108,0.001286243,0.13662046,0.0018636059,0.17978983,0.0032243035,0.25765508,0.0026136874,0.3319207,0.004171487,0.26893577,0.0038946886,0.001901922,9.37915e-05
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
10,2018-06-09,,,,,,,,,,,,,,,,,,,,,,
11,2018-06-13,0.2023214,0.007850481,-0.3287635,0.007651516,-0.16056229,0.012366602,0.055045094,0.0025768308,0.073319435,0.0019775075,0.1201254,0.004115053,0.15778853,0.0059471107,0.23786524,0.00964303,0.3286779,0.0065393783,0.26670444,0.004952023,0.0019674457,7.122376e-05
12,2018-06-17,0.17346518,0.008911009,-0.26502693,0.010819076,-0.12273049,0.009108713,0.06324528,0.005927449,0.091521166,0.007157886,0.1564889,0.008600528,0.1896727,0.009414224,0.26915917,0.010104712,0.34431893,0.0075667277,0.2750263,0.006779813,0.0015575301,0.00011388733
13,2018-06-21,,,,,,,,,,,,,,,,,,,,,,
14,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
15,2018-06-29,,,,,,,,,,,,,,,,,,,,,,
16,2018-07-01,,,,,,,,,,,,,,,,,,,,,,
17,2018-07-05,0.21280213,0.0114642745,-0.3329447,0.017152037,-0.14433558,0.016753893,0.04129603,0.015367888,0.067198895,0.0076434226,0.118927084,0.0027494708,0.15429029,0.0043355473,0.23773086,0.007341732,0.317867,0.0047925794,0.2431861,0.004761673,0.0024305584,0.00010889141
18,2018-07-09,0.21280213,0.0114642745,-0.3329447,0.017152037,-0.14433558,0.016753893,0.04129603,0.015367888,0.067198895,0.0076434226,0.118927084,0.0027494708,0.15429029,0.0043355473,0.23773086,0.007341732,0.317867,0.0047925794,0.2431861,0.004761673,0.0024305584,0.00010889141
19,2018-07-13,,,,,,,,,,,,,,,,,,,,,,
20,2018-07-17,,,,,,,,,,,,,,,,,,,,,,
21,2018-07-21,,,,,,,,,,,,,,,,,,,,,,
22,2018-07-25,,,,,,,,,,,,,,,,,,,,,,
23,2018-07-29,,,,,,,,,,,,,,,,,,,,,,
24,2018-08-01,,,,,,,,,,,,,,,,,,,,,,
25,2018-08-05,,,,,,,,,,,,,,,,,,,,,,
26,2018-08-09,,,,,,,,,,,,,,,,,,,,,,
27,2018-08-13,,,,,,,,,,,,,,,,,,,,,,
28,2018-08-17,,,,,,,,,,,,,,,,,,,,,,
29,2018-08-21,,,,,,,,,,,,,,,,,,,,,,
30,2018-08-25,,,,,,,,,,,,,,,,,,,,,,
31,2018-08-29,0.015371448,0.0009761656,-0.010359011,0.0007058767,0.6962957,0.0006089812,0.8869642,0.00042522023,0.864165,0.0006757857,0.88627243,0.00052587374,0.8774428,0.00059927313,0.904533,0.001512325,0.16198325,0.00025865238,0.19422069,0.0005604768,0.26870856,0.0005848942
32,2018-09-01,0.015371448,0.0009761656,-0.010359011,0.0007058767,0.6962957,0.0006089812,0.8869642,0.00042522023,0.864165,0.0006757857,0.88627243,0.00052587374,0.8774428,0.00059927313,0.904533,0.001512325,0.16198325,0.00025865238,0.19422069,0.0005604768,0.26870856,0.0005848942
