,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.1839926,0.016969455,-0.29663348,0.013507109,-0.12312703,0.015037314,0.07639,0.0028357757,0.103125475,0.0030152411,0.16398776,0.0035886236,0.20837244,0.0054388065,0.3023735,0.007840527,0.38723123,0.006236226,0.3152684,0.009562878,0.0018678403,0.0001030728
1,2018-05-05,0.17681134,0.009007364,-0.30309358,0.008482403,-0.1351228,0.006182346,0.07220172,0.0023653288,0.10042587,0.0038712118,0.15549183,0.0046704235,0.20337155,0.0058172657,0.29067248,0.005364372,0.38149554,0.006493493,0.31120932,0.008777455,0.0018364037,9.953281e-05
2,2018-05-09,0.19975352,0.014819196,-0.32971534,0.012185325,-0.14771356,0.0145440465,0.07574008,0.00030807182,0.09441637,0.0024907144,0.14819475,0.0021446238,0.19609937,0.002853329,0.29413044,0.008970941,0.3959322,0.0019524697,0.32084572,0.005688474,0.0017944971,6.566501e-05
3,2018-05-13,0.1610994,0.008142631,-0.28072968,0.0072613205,-0.11359453,0.005171671,0.07131144,0.002163873,0.107954465,0.0028740873,0.1725148,0.0035912388,0.22195187,0.0047271447,0.30715623,0.0034647344,0.38589025,0.0048984536,0.30938685,0.0068781925,0.002201896,5.7826514e-05
4,2018-05-17,0.17268106,0.0092344,-0.29332387,0.009676779,-0.1395728,0.0069276355,0.07498152,0.0017724318,0.10375267,0.0035175853,0.160844,0.0040908796,0.20766582,0.004585197,0.29432794,0.0045975647,0.38980174,0.0050240806,0.31673077,0.008247327,0.0022422865,5.5089175e-05
5,2018-05-21,0.1903215,0.01226723,-0.3250148,0.010498329,-0.15650994,0.0107425265,0.074884966,0.00063013355,0.09423405,0.0016979747,0.14741963,0.0017437969,0.19684918,0.0020048271,0.28947392,0.006885623,0.39680642,0.0016989667,0.32705393,0.0048153023,0.0017738021,6.84709e-05
6,2018-05-25,0.1903215,0.01226723,-0.3250148,0.010498329,-0.15650994,0.0107425265,0.074884966,0.00063013355,0.09423405,0.0016979747,0.14741963,0.0017437969,0.19684918,0.0020048271,0.28947392,0.006885623,0.39680642,0.0016989667,0.32705393,0.0048153023,0.0017738021,6.84709e-05
7,2018-05-29,0.17545623,0.011188901,-0.29783732,0.008290871,-0.12635608,0.010433627,0.07638552,0.00052257406,0.10549182,0.0016303477,0.16637717,0.0020295617,0.21571115,0.0018559082,0.30759108,0.006627299,0.3964903,0.001651139,0.3104031,0.0032770932,0.0017356856,4.8031412e-05
8,2018-06-01,0.16856,0.0084162485,-0.29171026,0.0077587035,-0.12772083,0.008066787,0.07804439,0.00039877155,0.10739299,0.00206688,0.16784008,0.0023725003,0.21778582,0.0026854493,0.3061229,0.0054837773,0.39572152,0.002044645,0.3238073,0.003328341,0.0020924492,7.308668e-05
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
10,2018-06-09,,,,,,,,,,,,,,,,,,,,,,
11,2018-06-13,,,,,,,,,,,,,,,,,,,,,,
12,2018-06-17,0.2259426,0.0010695219,-0.3179756,0.0007257686,-0.09750446,0.0014484493,0.07733843,0.0005705656,0.10471906,0.0004491943,0.16919081,0.0006067385,0.20643802,0.0008889996,0.32695174,0.00075088354,0.3976012,0.0016652787,0.30222303,0.001956513,0.0016283806,4.507948e-05
13,2018-06-21,,,,,,,,,,,,,,,,,,,,,,
14,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
15,2018-06-29,,,,,,,,,,,,,,,,,,,,,,
16,2018-07-01,,,,,,,,,,,,,,,,,,,,,,
17,2018-07-05,0.20604181,0.019376937,-0.31048724,0.013755388,-0.14317225,0.011039138,0.06348516,0.00553745,0.085743845,0.003392781,0.13610093,0.003761258,0.17033885,0.0063932296,0.25869995,0.0066038365,0.34506848,0.003874167,0.26690853,0.0063363374,0.0027063899,6.94356e-05
18,2018-07-09,0.20604181,0.019376937,-0.31048724,0.013755388,-0.14317225,0.011039138,0.06348516,0.00553745,0.085743845,0.003392781,0.13610093,0.003761258,0.17033885,0.0063932296,0.25869995,0.0066038365,0.34506848,0.003874167,0.26690853,0.0063363374,0.0027063899,6.94356e-05
19,2018-07-13,,,,,,,,,,,,,,,,,,,,,,
20,2018-07-17,,,,,,,,,,,,,,,,,,,,,,
21,2018-07-21,,,,,,,,,,,,,,,,,,,,,,
22,2018-07-25,,,,,,,,,,,,,,,,,,,,,,
23,2018-07-29,,,,,,,,,,,,,,,,,,,,,,
24,2018-08-01,,,,,,,,,,,,,,,,,,,,,,
25,2018-08-05,,,,,,,,,,,,,,,,,,,,,,
26,2018-08-09,,,,,,,,,,,,,,,,,,,,,,
27,2018-08-13,,,,,,,,,,,,,,,,,,,,,,
28,2018-08-17,,,,,,,,,,,,,,,,,,,,,,
29,2018-08-21,,,,,,,,,,,,,,,,,,,,,,
30,2018-08-25,,,,,,,,,,,,,,,,,,,,,,
31,2018-08-29,,,,,,,,,,,,,,,,,,,,,,
32,2018-09-01,,,,,,,,,,,,,,,,,,,,,,
33,2018-09-05,,,,,,,,,,,,,,,,,,,,,,
34,2018-09-09,,,,,,,,,,,,,,,,,,,,,,
35,2018-09-13,0.39409798,0.087059096,-0.38006273,0.07043349,0.110373475,0.01705515,0.11465467,0.052679565,0.14423901,0.02959412,0.18520848,0.036237296,0.18056643,0.04344282,0.40680054,0.020220356,0.32636517,0.0238429,0.23830684,0.030062497,0.0040720245,0.00064817234
36,2018-09-17,0.39409798,0.087059096,-0.38006273,0.07043349,0.110373475,0.01705515,0.11465467,0.052679565,0.14423901,0.02959412,0.18520848,0.036237296,0.18056643,0.04344282,0.40680054,0.020220356,0.32636517,0.0238429,0.23830684,0.030062497,0.0040720245,0.00064817234
37,2018-09-21,,,,,,,,,,,,,,,,,,,,,,
38,2018-09-25,0.44310525,0.054217253,-0.47630015,0.035890676,-0.05563049,0.05510476,0.049399115,0.002652127,0.05656146,0.0034439724,0.087708116,0.0035151222,0.09542764,0.007342414,0.2481601,0.017353756,0.2771779,0.014091128,0.18877842,0.017948475,0.0012545867,0.00013649835
39,2018-09-29,0.36720803,0.041117147,-0.43409526,0.028024845,-0.11949372,0.03700631,0.06329128,0.0033289578,0.07265103,0.0044590607,0.10770302,0.005500702,0.12642902,0.00940413,0.27301943,0.008913706,0.34754187,0.018559339,0.2545088,0.022988254,0.0016129662,0.00013661601
40,2018-10-01,0.36720803,0.041117147,-0.43409526,0.028024845,-0.11949372,0.03700631,0.06329128,0.0033289578,0.07265103,0.0044590607,0.10770302,0.005500702,0.12642902,0.00940413,0.27301943,0.008913706,0.34754187,0.018559339,0.2545088,0.022988254,0.0016129662,0.00013661601
41,2018-10-05,0.29220486,0.053870656,-0.3700635,0.041723162,-0.14040871,0.043584615,0.057983857,0.0032199875,0.06986239,0.002722577,0.10433305,0.0031314495,0.12432683,0.0058103562,0.22816995,0.021195937,0.30179977,0.011058159,0.24339661,0.013944066,0.0010811032,0.00012865267
42,2018-10-09,0.2712017,0.02585776,-0.3726828,0.019237598,-0.1432518,0.023267835,0.055416662,0.0014692541,0.06791415,0.0020727594,0.10416149,0.0034370017,0.13070251,0.005405974,0.22811328,0.010236579,0.30429235,0.009686167,0.2407264,0.011191824,0.0018125253,7.1758215e-05
43,2018-10-13,0.28434876,0.04679842,-0.3819317,0.03650904,-0.1245842,0.04098462,0.053462613,0.0010508869,0.063335545,0.0021374016,0.09805635,0.0047332468,0.12213342,0.0055467943,0.22102413,0.028355807,0.28227648,0.01564243,0.21691065,0.016338132,0.00126695,6.1177445e-05
