,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.24227752,0.047409635,-0.3556619,0.028118111,-0.060103837,0.034336116,0.06860393,0.0066540786,0.09400819,0.008959726,0.15261467,0.011672004,0.196488,0.022281764,0.32046902,0.008114353,0.36276948,0.031094894,0.2786505,0.029901855,0.0013854112,0.00017135625
1,2018-05-05,0.20833507,0.02311458,-0.346979,0.012353714,-0.08344198,0.01216374,0.0675198,0.0013421292,0.09650643,0.0038900208,0.15487535,0.0052529164,0.20944968,0.010968454,0.31933713,0.0032537503,0.37760344,0.009889747,0.2938515,0.010419259,0.0018443036,4.9681435e-05
2,2018-05-09,0.27789217,0.052419156,-0.4037,0.029066809,-0.056672726,0.024894383,0.060660128,0.0060652555,0.08028673,0.010803481,0.13807839,0.013203617,0.18454424,0.02593662,0.32403678,0.011009076,0.36403275,0.029958667,0.27493298,0.029049909,0.0019064534,0.00013309953
3,2018-05-13,0.19173127,0.022687482,-0.32004458,0.012621616,-0.0693098,0.013391994,0.06664639,0.00043381762,0.10244921,0.004139587,0.1697454,0.0048846873,0.22364382,0.01054811,0.32944703,0.0019864456,0.3786487,0.009842091,0.29139513,0.011651498,0.00234497,0.000109726265
4,2018-05-17,0.22500591,0.055247795,-0.3512941,0.031572413,-0.07504844,0.03500396,0.0685543,0.0011919389,0.09505006,0.008395921,0.15388265,0.011202054,0.20349038,0.02290936,0.31997097,0.0026786553,0.37286294,0.025589108,0.28696185,0.028646467,0.0021489484,0.00011906241
5,2018-05-21,0.28705403,0.06703236,-0.41739824,0.04110589,-0.055224285,0.035131585,0.056545727,0.0095491195,0.077990375,0.012010237,0.13590913,0.014235478,0.18404259,0.027209127,0.32949796,0.0028653413,0.3690766,0.027230458,0.28421494,0.029231228,0.0015607534,7.327029e-05
6,2018-05-25,0.28705403,0.06703236,-0.41739824,0.04110589,-0.055224285,0.035131585,0.056545727,0.0095491195,0.077990375,0.012010237,0.13590913,0.014235478,0.18404259,0.027209127,0.32949796,0.0028653413,0.3690766,0.027230458,0.28421494,0.029231228,0.0015607534,7.327029e-05
7,2018-05-29,0.22641852,0.060271703,-0.35202092,0.038174897,-0.060136914,0.035595797,0.06717587,0.0018082886,0.09673783,0.009703107,0.15979527,0.012978982,0.21101967,0.024697378,0.3327552,0.0044905124,0.37612322,0.023587184,0.28094533,0.026398212,0.001648347,5.076983e-05
8,2018-06-01,0.24652621,0.052332878,-0.3641475,0.031444866,-0.053610545,0.030006591,0.07292134,0.002391077,0.097952306,0.0068480265,0.15958261,0.009106408,0.20740339,0.019243319,0.3422153,0.0073477766,0.38126034,0.01570018,0.29736763,0.019604137,0.0018327666,0.00013654958
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
10,2018-06-09,,,,,,,,,,,,,,,,,,,,,,
11,2018-06-13,0.24148603,0.058054462,-0.36444384,0.03451854,-0.06457976,0.035155725,0.07102342,0.0010075968,0.095162995,0.0072622467,0.15561749,0.009046942,0.20459907,0.019652745,0.33407897,0.010562597,0.3804246,0.016182264,0.29603356,0.021476498,0.0019324004,4.6821668e-05
12,2018-06-17,0.2532348,0.0513669,-0.3441889,0.033629872,-0.023863573,0.046435483,0.0730037,0.005746516,0.102935694,0.006908055,0.17104565,0.009210235,0.2092839,0.018122131,0.35054833,0.009337143,0.36847308,0.02529803,0.27427122,0.02914789,0.0013832193,0.00015715141
13,2018-06-21,,,,,,,,,,,,,,,,,,,,,,
14,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
15,2018-06-29,,,,,,,,,,,,,,,,,,,,,,
16,2018-07-01,,,,,,,,,,,,,,,,,,,,,,
17,2018-07-05,0.22245097,0.036404796,-0.33582228,0.023855915,-0.0869828,0.026727227,0.05287562,0.0011967866,0.07872689,0.0020876264,0.1341454,0.0031093974,0.1716908,0.0074362946,0.2700428,0.010142075,0.32137686,0.006378717,0.25144112,0.011399786,0.002794969,6.73656e-05
18,2018-07-09,0.22245097,0.036404796,-0.33582228,0.023855915,-0.0869828,0.026727227,0.05287562,0.0011967866,0.07872689,0.0020876264,0.1341454,0.0031093974,0.1716908,0.0074362946,0.2700428,0.010142075,0.32137686,0.006378717,0.25144112,0.011399786,0.002794969,6.73656e-05
19,2018-07-13,,,,,,,,,,,,,,,,,,,,,,
20,2018-07-17,,,,,,,,,,,,,,,,,,,,,,
21,2018-07-21,,,,,,,,,,,,,,,,,,,,,,
22,2018-07-25,,,,,,,,,,,,,,,,,,,,,,
23,2018-07-29,,,,,,,,,,,,,,,,,,,,,,
24,2018-08-01,,,,,,,,,,,,,,,,,,,,,,
25,2018-08-05,,,,,,,,,,,,,,,,,,,,,,
26,2018-08-09,,,,,,,,,,,,,,,,,,,,,,
27,2018-08-13,,,,,,,,,,,,,,,,,,,,,,
28,2018-08-17,,,,,,,,,,,,,,,,,,,,,,
29,2018-08-21,,,,,,,,,,,,,,,,,,,,,,
30,2018-08-25,,,,,,,,,,,,,,,,,,,,,,
31,2018-08-29,,,,,,,,,,,,,,,,,,,,,,
32,2018-09-01,,,,,,,,,,,,,,,,,,,,,,
33,2018-09-05,,,,,,,,,,,,,,,,,,,,,,
34,2018-09-09,,,,,,,,,,,,,,,,,,,,,,
35,2018-09-13,0.60506654,0.1506463,-0.65927273,0.15818529,0.18022768,0.049053054,0.033573616,0.042839244,0.0072243786,0.052644916,0.0900599,0.056228835,0.10659514,0.059416175,0.39940548,0.030828433,0.28065178,0.05023229,0.20505174,0.04535722,0.003462214,0.00060092716
36,2018-09-17,0.60506654,0.1506463,-0.65927273,0.15818529,0.18022768,0.049053054,0.033573616,0.042839244,0.0072243786,0.052644916,0.0900599,0.056228835,0.10659514,0.059416175,0.39940548,0.030828433,0.28065178,0.05023229,0.20505174,0.04535722,0.003462214,0.00060092716
37,2018-09-21,,,,,,,,,,,,,,,,,,,,,,
38,2018-09-25,0.6603856,0.044680763,-0.6253946,0.029294938,0.1593185,0.04091378,0.033815164,0.00089869613,0.038517978,0.0030775308,0.0705149,0.0051375693,0.06261571,0.008206118,0.30622047,0.01020739,0.22217436,0.012814499,0.12755339,0.014357597,0.0012419347,0.00011472189
39,2018-09-29,0.51537305,0.035841726,-0.5491592,0.023403194,0.04665599,0.021313602,0.040471856,0.0014809121,0.05250578,0.0029127595,0.088053785,0.004355599,0.09681697,0.007508243,0.30264786,0.0071797036,0.27563968,0.00586849,0.18086377,0.0070282877,0.0013475509,4.993637e-05
40,2018-10-01,0.51537305,0.035841726,-0.5491592,0.023403194,0.04665599,0.021313602,0.040471856,0.0014809121,0.05250578,0.0029127595,0.088053785,0.004355599,0.09681697,0.007508243,0.30264786,0.0071797036,0.27563968,0.00586849,0.18086377,0.0070282877,0.0013475509,4.993637e-05
41,2018-10-05,0.38774303,0.02459906,-0.4586916,0.017203012,-0.02980033,0.023835829,0.03990977,0.0014644782,0.054874167,0.0010993739,0.09607931,0.0017785835,0.114272624,0.0044839075,0.25917095,0.010063629,0.27528387,0.014795778,0.20874695,0.0121852625,0.0008480489,8.434313e-05
42,2018-10-09,0.3460612,0.021146333,-0.44374776,0.01500683,-0.045000575,0.016354822,0.046422157,0.002815589,0.059745982,0.0022035968,0.09737806,0.0028750938,0.122816816,0.004776933,0.25274742,0.0043149986,0.2766141,0.0066364314,0.21057008,0.008031925,0.0016038385,6.4227206e-05
43,2018-10-13,0.34252372,0.023696976,-0.44696698,0.01694577,-0.048281025,0.01791293,0.046533063,0.0014122498,0.0596575,0.0025322838,0.09822815,0.004296214,0.12597239,0.007771133,0.2569833,0.008120107,0.283199,0.012367703,0.21224117,0.009848974,0.0012045341,7.236671e-05
44,2018-10-17,0.34252372,0.023696976,-0.44696698,0.01694577,-0.048281025,0.01791293,0.046533063,0.0014122498,0.0596575,0.0025322838,0.09822815,0.004296214,0.12597239,0.007771133,0.2569833,0.008120107,0.283199,0.012367703,0.21224117,0.009848974,0.0012045341,7.236671e-05
45,2018-10-21,0.31662077,0.034571607,-0.43145135,0.02651101,-0.0683557,0.022920182,0.053943757,0.0022880603,0.058186542,0.0029708908,0.08895191,0.0036911282,0.11633046,0.0066865976,0.22425403,0.01118501,0.25697628,0.007942612,0.18941,0.0061128912,0.0013491851,0.00010431156
46,2018-10-25,0.28137138,0.05362249,-0.36999172,0.04098654,-0.051507976,0.047415476,0.047376435,0.002160599,0.062177517,0.0021412326,0.100056626,0.0030879178,0.12209547,0.0063054943,0.21848318,0.01688739,0.24172345,0.008998641,0.18532288,0.013966341,0.0025272705,0.00012750762
47,2018-10-29,,,,,,,,,,,,,,,,,,,,,,
48,2018-11-01,,,,,,,,,,,,,,,,,,,,,,
49,2018-11-05,0.28183517,0.051028855,-0.3861761,0.03472824,-0.083542824,0.039364364,0.048173856,0.0012283595,0.052831486,0.0013475575,0.08471467,0.0018502477,0.10720188,0.0045922394,0.19206603,0.014823411,0.22657599,0.006393183,0.17812039,0.008865761,0.0013564567,0.00010493548
50,2018-11-09,0.27118757,0.0384173,-0.39332408,0.031550463,-0.113062434,0.025403986,0.047038104,0.00185315,0.05505843,0.0018103034,0.0888623,0.0025417104,0.11707364,0.004702734,0.20459369,0.012259179,0.25644353,0.0071772514,0.21013921,0.00836989,0.0013203922,0.00016314979
51,2018-11-13,0.28040406,0.038030952,-0.3861806,0.026143098,-0.12127328,0.040141568,0.04233179,0.00061230554,0.050424907,0.0015665466,0.08355025,0.0026729482,0.10609642,0.0053091715,0.18884687,0.0068621077,0.24121322,0.011928918,0.20285517,0.017187415,0.0011455334,4.9812435e-05
52,2018-11-17,,,,,,,,,,,,,,,,,,,,,,
53,2018-11-21,,,,,,,,,,,,,,,,,,,,,,
54,2018-11-25,0.37344617,0.040475056,-0.4407734,0.026958289,-0.034400243,0.031713516,0.043445453,0.00039921718,0.053241953,0.0018284942,0.09101555,0.0038677182,0.10703913,0.0070202514,0.23462665,0.007399128,0.2513925,0.008795184,0.20149328,0.01448939,0.0030826288,0.00014108451
55,2018-11-29,0.51424193,0.031494606,-0.52409834,0.023095569,0.11133948,0.024629014,0.036676385,0.0019708108,0.04442702,0.0024786328,0.08341698,0.0038874089,0.08569423,0.005220937,0.26725557,0.007902033,0.21364674,0.005223159,0.14370823,0.008273699,0.0016542613,0.00010225683
56,2019-05-01,0.20687243,0.02338506,-0.3577265,0.022084499,-0.09945019,0.011770639,0.0597589,0.0039226618,0.09270824,0.005055845,0.1498128,0.007913669,0.2081412,0.010503314,0.31644884,0.006391859,0.38630265,0.004824352,0.3022485,0.007969775,0.0018454568,0.000115017334
57,2019-05-05,0.20687243,0.02338506,-0.3577265,0.022084499,-0.09945019,0.011770639,0.0597589,0.0039226618,0.09270824,0.005055845,0.1498128,0.007913669,0.2081412,0.010503314,0.31644884,0.006391859,0.38630265,0.004824352,0.3022485,0.007969775,0.0018454568,0.000115017334
58,2019-05-09,0.20716849,0.005958474,-0.3486175,0.0044178236,-0.08469906,0.0036196706,0.06716167,0.000257286,0.10155149,0.00050741277,0.16253115,0.00095277047,0.22100843,0.0017248943,0.33651015,0.0021357704,0.3987833,0.00089874497,0.30991188,0.0012195405,0.001599998,1.9790605e-09
59,2019-05-13,0.19454478,0.016972354,-0.33282137,0.016245339,-0.104463875,0.007893747,0.06770299,0.0013721024,0.09587393,0.0034079056,0.15421811,0.0044807037,0.20774505,0.0057526007,0.30804694,0.0040949816,0.37990573,0.0038293197,0.3006066,0.005719418,0.0015572687,4.948969e-05
60,2019-05-17,0.18607803,0.014048117,-0.31001538,0.01461408,-0.108130485,0.011077841,0.07223571,0.0013116503,0.09860127,0.0017809516,0.15791841,0.00276432,0.20576419,0.0033945062,0.29990864,0.0068568313,0.37259075,0.0058848695,0.30022037,0.0077507966,0.0010197646,0.00010880417
