,Month,NDVI_mean,NDVI_std,NDWI_mean,NDWI_std,NDMI_mean,NDMI_std,Band_4_mean,Band_4_std,Band_5_mean,Band_5_std,Band_6_mean,Band_6_std,Band_7_mean,Band_7_std,Band_8_mean,Band_8_std,Band_9_mean,Band_9_std,Band_10_mean,Band_10_std,Band_11_mean,Band_11_std
0,2018-05-01,0.17579962,0.000709308,-0.2945563,0.0020499052,-0.13464238,0.0009293432,0.08201657,0.00025075508,0.1079004,0.00032291372,0.1660108,0.0005335693,0.21354732,0.0003863897,0.30464542,0.00065266027,0.3994457,0.0004040146,0.32357177,0.0017823805,0.0019078802,5.5972057e-05
1,2018-05-05,0.16987234,0.0033201627,-0.2949537,0.0045581874,-0.14222236,0.0013837441,0.078344025,0.0014612745,0.10569145,0.0016143544,0.16141996,0.0021607454,0.21037462,0.0023005488,0.296466,0.0022543517,0.3947738,0.0029023872,0.32526168,0.004632339,0.0018836888,7.5121796e-05
2,2018-05-09,,,,,,,,,,,,,,,,,,,,,,
3,2018-05-13,0.15275621,0.0029361395,-0.2718736,0.0028586164,-0.12633586,0.0024707105,0.078753404,0.0004991362,0.11306915,0.0006682705,0.17691721,0.0007104919,0.2271327,0.000910745,0.30903947,0.001881962,0.39841282,0.0011183682,0.3228401,0.0030724138,0.0022827424,7.6881704e-05
4,2018-05-17,0.1674762,0.0007308902,-0.28713387,0.0007630586,-0.1538054,0.000409722,0.07925493,0.0006496398,0.10681584,0.00036852504,0.16204531,0.00053665135,0.20864171,0.00069315225,0.29258418,0.0005944299,0.39894506,0.0007309905,0.3275453,0.000915502,0.0022586323,4.9251215e-05
5,2018-05-21,,,,,,,,,,,,,,,,,,,,,,
6,2018-05-25,,,,,,,,,,,,,,,,,,,,,,
7,2018-05-29,,,,,,,,,,,,,,,,,,,,,,
8,2018-06-01,,,,,,,,,,,,,,,,,,,,,,
9,2018-06-05,,,,,,,,,,,,,,,,,,,,,,
10,2018-06-09,,,,,,,,,,,,,,,,,,,,,,
11,2018-06-13,0.18661691,0.00233725,-0.30913424,0.0026944245,-0.18089268,0.0011086533,0.07949523,0.0008912837,0.09607113,0.00044907024,0.1459156,0.0008650086,0.18952838,0.00088072446,0.27649716,0.0005131597,0.39861926,0.0008166863,0.3313871,0.0023474747,0.0021286719,4.5224464e-05
12,2018-06-17,0.16665933,0.00853306,-0.26246634,0.008766924,-0.1551213,0.0044394275,0.07970645,0.0036979152,0.10571405,0.004579754,0.16310056,0.0057711676,0.19941367,0.0067420974,0.27908212,0.005869274,0.381528,0.0060852244,0.31794482,0.007903354,0.001472004,5.812156e-05
13,2018-06-21,,,,,,,,,,,,,,,,,,,,,,
14,2018-06-25,,,,,,,,,,,,,,,,,,,,,,
15,2018-06-29,,,,,,,,,,,,,,,,,,,,,,
16,2018-07-01,,,,,,,,,,,,,,,,,,,,,,
17,2018-07-05,0.19425377,0.0144609185,-0.29778245,0.011275858,-0.16032685,0.008504135,0.06655244,0.006981727,0.089411855,0.0041424367,0.13789226,0.005945786,0.17197427,0.008222315,0.2547033,0.006140564,0.35188475,0.0032615396,0.2799769,0.0068390183,0.0028443802,6.484999e-05
18,2018-07-09,0.19425377,0.0144609185,-0.29778245,0.011275858,-0.16032685,0.008504135,0.06655244,0.006981727,0.089411855,0.0041424367,0.13789226,0.005945786,0.17197427,0.008222315,0.2547033,0.006140564,0.35188475,0.0032615396,0.2799769,0.0068390183,0.0028443802,6.484999e-05
19,2018-07-13,,,,,,,,,,,,,,,,,,,,,,
20,2018-07-17,,,,,,,,,,,,,,,,,,,,,,
21,2018-07-21,,,,,,,,,,,,,,,,,,,,,,
22,2018-07-25,,,,,,,,,,,,,,,,,,,,,,
23,2018-07-29,,,,,,,,,,,,,,,,,,,,,,
24,2018-08-01,,,,,,,,,,,,,,,,,,,,,,
25,2018-08-05,,,,,,,,,,,,,,,,,,,,,,
26,2018-08-09,,,,,,,,,,,,,,,,,,,,,,
27,2018-08-13,,,,,,,,,,,,,,,,,,,,,,
28,2018-08-17,,,,,,,,,,,,,,,,,,,,,,
29,2018-08-21,,,,,,,,,,,,,,,,,,,,,,
30,2018-08-25,,,,,,,,,,,,,,,,,,,,,,
31,2018-08-29,,,,,,,,,,,,,,,,,,,,,,
32,2018-09-01,,,,,,,,,,,,,,,,,,,,,,
33,2018-09-05,,,,,,,,,,,,,,,,,,,,,,
34,2018-09-09,,,,,,,,,,,,,,,,,,,,,,
35,2018-09-13,0.51233894,0.085742556,-0.58921516,0.10619849,0.09385577,0.011548426,0.08533388,0.054691814,0.03709242,0.043665417,0.112271756,0.03883161,0.13875753,0.037689023,0.42055255,0.02535041,0.34856972,0.024007775,0.26210907,0.029679153,0.004292398,0.0005807887
36,2018-09-17,0.51233894,0.085742556,-0.58921516,0.10619849,0.09385577,0.011548426,0.08533388,0.054691814,0.03709242,0.043665417,0.112271756,0.03883161,0.13875753,0.037689023,0.42055255,0.02535041,0.34856972,0.024007775,0.26210907,0.029679153,0.004292398,0.0005807887
37,2018-09-21,,,,,,,,,,,,,,,,,,,,,,
38,2018-09-25,0.49525455,0.0323125,-0.5008135,0.021025507,-0.03611524,0.021969477,0.054035313,0.0025516348,0.05685277,0.0043815146,0.087356046,0.006661627,0.088775635,0.009313769,0.2622393,0.007903016,0.28221452,0.016140644,0.18727058,0.01688111,0.0013469157,8.4761414e-05
39,2018-09-29,0.43939826,0.025244862,-0.47092435,0.016507914,-0.07605431,0.016832326,0.064140335,0.003381143,0.06821633,0.004487877,0.10075367,0.0067350445,0.10917016,0.009030746,0.27983737,0.010710364,0.32606542,0.015840396,0.22705716,0.015560839,0.0015587761,7.49011e-05
40,2018-10-01,0.43939826,0.025244862,-0.47092435,0.016507914,-0.07605431,0.016832326,0.064140335,0.003381143,0.06821633,0.004487877,0.10075367,0.0067350445,0.10917016,0.009030746,0.27983737,0.010710364,0.32606542,0.015840396,0.22705716,0.015560839,0.0015587761,7.49011e-05
41,2018-10-05,0.3971711,0.016241217,-0.4483578,0.012742523,-0.08233598,0.016147554,0.06716483,0.0034840486,0.0767848,0.0031405229,0.110929884,0.0044069914,0.12567198,0.0054774806,0.29114792,0.005902974,0.34353054,0.011452742,0.24759138,0.01239498,0.00091352133,0.00020653378
42,2018-10-09,0.32273677,0.02712745,-0.41138592,0.020044519,-0.12834878,0.0146624,0.060865954,0.0006578458,0.074061945,0.0018979787,0.111032784,0.0023819562,0.13630871,0.0032055308,0.26675403,0.015376552,0.3449403,0.011537155,0.2584841,0.0058141914,0.0017866556,8.687627e-05
43,2018-10-13,0.28242138,0.024568018,-0.3882081,0.022724789,-0.14749177,0.012810354,0.067132175,0.00086603937,0.081523,0.0033055805,0.12035406,0.004015236,0.15286683,0.006020965,0.27384162,0.019980865,0.36819562,0.020816417,0.28333673,0.009732222,0.001484401,0.00011504351
44,2018-10-17,0.28242138,0.024568018,-0.3882081,0.022724789,-0.14749177,0.012810354,0.067132175,0.00086603937,0.081523,0.0033055805,0.12035406,0.004015236,0.15286683,0.006020965,0.27384162,0.019980865,0.36819562,0.020816417,0.28333673,0.009732222,0.001484401,0.00011504351
45,2018-10-21,0.25465417,0.018674446,-0.36771196,0.01717838,-0.16374423,0.011291584,0.06801915,0.0010333472,0.08183011,0.0034821783,0.11846769,0.0047035012,0.15232721,0.007813869,0.2567306,0.017483085,0.35710832,0.021830088,0.28622958,0.0140556805,0.0015768121,7.534972e-05
46,2018-10-25,0.25362,0.015130248,-0.3545289,0.0126392795,-0.13008384,0.019488579,0.062347956,0.005222332,0.07950654,0.006660693,0.12061089,0.010274238,0.1508971,0.015029919,0.25352558,0.025764743,0.32966387,0.03590793,0.26027012,0.031626534,0.0010686348,0.00011977697
47,2018-10-29,,,,,,,,,,,,,,,,,,,,,,
48,2018-11-01,,,,,,,,,,,,,,,,,,,,,,
49,2018-11-05,0.22492552,0.013362824,-0.3416347,0.015905594,-0.15536754,0.011426308,0.058904503,0.0061811763,0.07201064,0.004395221,0.11054998,0.0065229167,0.14266868,0.009933769,0.2257754,0.019191828,0.30863008,0.023502547,0.24825776,0.023983754,0.0015101283,7.6622884e-05
50,2018-11-09,0.21869823,0.02045283,-0.33613417,0.016532935,-0.17492037,0.0224219,0.06422485,0.0018719079,0.0775546,0.0046588024,0.11312129,0.006488981,0.14606072,0.009859937,0.2279084,0.015964707,0.32408196,0.01329177,0.27582526,0.013656652,0.0014483882,6.758881e-05
51,2018-11-13,0.20891769,0.019493185,-0.31916443,0.020246461,-0.175794,0.0196855,0.06808039,0.0023124046,0.08220896,0.0040572765,0.11911655,0.005486136,0.15111524,0.008282934,0.23107496,0.014487055,0.32926074,0.011890332,0.2824538,0.012442976,0.0012829438,0.00011502041
52,2018-11-17,,,,,,,,,,,,,,,,,,,,,,
53,2018-11-21,,,,,,,,,,,,,,,,,,,,,,
54,2018-11-25,0.23263125,0.019251753,-0.33968142,0.018522803,-0.15753993,0.016753344,0.066973515,0.0028069052,0.08023316,0.0050351997,0.11869147,0.006905571,0.15002972,0.010362938,0.24093498,0.015157694,0.33069634,0.013259856,0.28192773,0.011690768,0.0017156207,9.850059e-05
55,2018-11-29,0.2762704,0.026286475,-0.37534377,0.02079069,-0.12540059,0.0205242,0.05579055,0.004275582,0.0707889,0.0062718433,0.108908355,0.007832043,0.13614567,0.011946181,0.23963074,0.013434292,0.30852634,0.019515127,0.25364724,0.021767406,0.0016310714,0.00013315798
56,2019-05-01,0.18901621,0.010937083,-0.31787863,0.01142505,-0.1663621,0.0041737505,0.076152205,0.0020698882,0.095863335,0.003248013,0.1466109,0.004249709,0.19319245,0.0049678017,0.2831815,0.0026494947,0.39619866,0.0024163628,0.3313093,0.007817911,0.0020436542,6.381921e-05
